lead_id,name,email,mobile,company,website,source,industry,followups,score,isConverted
L00638,Emily Mejia,taylor12@example.org,8510452378,Avery LLC,http://anderson.com/,Cold Call,IT,10,46,No
L00639,Tyler Miller,canderson@example.net,1321165441,Torres and Sons,http://gonzales-holland.com/,Referral,Retail,7,78,Yes
L00640,Joel Robinson,ijames@example.com,2957491312,Williams-Ramirez,http://www.white.com/,Website,Manufacturing,2,44,No
L00641,Candace Mcguire,hestertodd@example.net,7914675759,Reed Group,http://www.edwards.com/,Referral,Retail,9,38,Yes
L00642,Mr. Michael Webb,ericksonmorgan@example.net,2154829046,Chaney-Bryant,https://pacheco.net/,Event,IT,0,44,No
L00643,Mary Horton,tclements@example.com,5600978834,"Estrada, Hartman and Martinez",http://thompson.biz/,Email Campaign,Education,8,69,Yes
L00644,Leah Sanchez,william64@example.org,4249253495,Wilson PLC,http://www.ho.org/,Partner,IT,3,52,No
L00645,Jillian Garcia,chowell@example.org,4470626545,Scott Inc,http://hanson.info/,Referral,Finance,5,43,Yes
L00646,Lisa Martinez,juliaray@example.net,7504283255,Hayden-Weaver,https://www.joseph.biz/,Referral,Manufacturing,8,51,Yes
L00647,David Snow,lnelson@example.net,3717787927,Rosales-Morgan,https://www.cooper.com/,Referral,Finance,8,43,No
L00648,Jason Daniels DDS,hardybrenda@example.net,6559597417,Willis Inc,http://www.gonzales-white.com/,Referral,Finance,2,32,No
L00649,Kevin Reese,russell02@example.org,3716536297,Smith-Rodriguez,http://owens.com/,Event,Retail,8,51,No
L00650,Julia Rogers DDS,kristen09@example.com,9888584360,"Chandler, Smith and Atkinson",http://www.downs-levy.biz/,LinkedIn,Retail,9,33,No
L00651,William Burgess,igolden@example.com,9668908825,Floyd-Barnes,http://soto-gutierrez.net/,Partner,Manufacturing,5,27,No
L00652,Marie Kemp,bfox@example.net,9170308335,Ramos and Sons,http://simmons.net/,Cold Call,Healthcare,10,56,No
L00653,Tyler Ward,hgarcia@example.org,2728533110,"Blake, Parker and Alexander",http://davis.org/,Partner,Manufacturing,1,82,Yes
L00654,Linda Dominguez,robert90@example.org,5516931743,"Boyd, Hernandez and Crawford",http://garcia-little.com/,LinkedIn,Healthcare,7,54,Yes
L00655,Andrew Anderson,williamsdeanna@example.org,5996443034,"Martin, Wilcox and Allen",http://www.parker.info/,Referral,IT,1,32,No
L00656,Toni Simmons,peter08@example.com,9053930905,"Blair, Smith and Owens",http://www.smith.org/,LinkedIn,Finance,4,80,Yes
L00657,Patrick Flores,austinanne@example.net,7577612715,Morgan-Diaz,http://www.chavez.com/,LinkedIn,Manufacturing,4,91,Yes
L00658,Robert Jones,fwright@example.com,5022606992,"Cox, Miller and Schroeder",http://martinez.com/,Referral,Education,8,65,Yes
L00659,Molly Turner,joseph47@example.net,8901837700,"Dodson, Jefferson and Sutton",http://www.bowen.org/,LinkedIn,Finance,2,38,No
L00660,Diane Casey MD,thompsonalicia@example.net,6085497382,Ramirez PLC,http://www.munoz.com/,Cold Call,Healthcare,1,25,No
L00661,Alexis Moore,hansenjessica@example.net,1047711199,"Esparza, Ramirez and Watson",http://www.kim-bryant.info/,LinkedIn,Finance,4,74,No
L00662,Francisco Warren,sreed@example.org,8041771530,Johnson-Estrada,https://www.lambert-george.net/,Cold Call,Education,1,92,No
L00663,Marie Sullivan,kristina12@example.com,4190470013,"Tucker, Williams and Adams",http://castillo.biz/,Event,Manufacturing,8,64,No
L00664,Patrick Wallace,lmorales@example.org,2086835655,Dixon Inc,http://www.brown.com/,Referral,Manufacturing,1,68,No
L00665,Brent Hernandez,olsonkelly@example.net,0198660268,"Barrett, Sullivan and Thompson",http://www.ortiz.info/,Cold Call,Healthcare,10,66,No
L00666,David Lee,sdavis@example.org,1511752992,Elliott Group,http://lin-logan.com/,Referral,Healthcare,2,21,Yes
L00667,Joshua Williams,dawsoncheryl@example.com,9268340800,"Thomas, Gonzales and Meza",https://todd.com/,Event,Manufacturing,1,31,No
L00668,Sara Collins,burtondana@example.net,6357856290,"Coleman, Davis and Griffith",https://miller.com/,Email Campaign,Retail,3,66,Yes
L00669,Paul Greene,blakecarol@example.net,0327921595,White LLC,https://www.alexander-powell.info/,Referral,Retail,8,62,Yes
L00670,Terri Hall,hunteranthony@example.net,6510965293,"Cox, Garcia and Lee",http://perez.com/,LinkedIn,Manufacturing,3,27,No
L00671,Diane Montoya,solismegan@example.net,0003648805,Phelps-Mills,http://www.duncan.org/,Website,Education,2,60,Yes
L00672,Thomas Hicks,kennethmiller@example.net,3523025088,Andrade Group,https://mayer.com/,Email Campaign,Manufacturing,1,69,No
L00673,Thomas Sanchez,erikphelps@example.org,4850223813,Lin and Sons,http://phillips.com/,Cold Call,Healthcare,2,78,Yes
L00674,James Brady,mark92@example.net,5967359293,Mckenzie Group,http://www.lin.com/,Email Campaign,Education,5,79,No
L00675,Megan Miller,tconrad@example.net,3552588984,Bennett-Robbins,http://www.jones.com/,LinkedIn,IT,4,78,No
L00676,Jenny Lane,ecole@example.com,3271234535,"Garcia, Ramos and Hart",https://www.travis.com/,Email Campaign,Finance,7,62,Yes
L00677,John Frazier,harrisbarbara@example.org,0397959566,Smith-Brown,https://jones-sanders.net/,Cold Call,Education,1,23,No
L00678,Timothy Fisher,emily12@example.org,1624568425,Smith and Sons,https://hobbs-patel.com/,LinkedIn,Education,9,31,No
L00679,Carl Franklin,dicksonlisa@example.org,4923474850,"Alexander, Andrade and Woods",https://www.nguyen-summers.com/,Partner,Manufacturing,4,43,No
L00680,Kenneth Valencia,megan77@example.org,1655943125,Young Inc,https://www.mitchell.com/,LinkedIn,Manufacturing,2,83,Yes
L00681,Kimberly Thomas,mcguirejessica@example.org,8442060989,"Turner, Robinson and Reese",http://maxwell.org/,Partner,Retail,0,95,Yes
L00682,Jeremy Hughes,jennifer86@example.org,2258729693,"Finley, Thomas and Mcdaniel",https://harris.net/,LinkedIn,IT,3,29,No
L00683,Lisa Ramirez,marktaylor@example.net,9009870193,Sanchez Group,https://harris-jones.com/,Cold Call,Manufacturing,7,83,Yes
L00684,Eduardo Pace,frogers@example.net,6766358477,"Smith, Flores and Potter",http://hayes.info/,Cold Call,Retail,4,56,No
L00685,Betty Perez,aaronnorton@example.com,5123344495,"Jackson, Smith and Edwards",http://www.smith.com/,Website,Finance,7,60,Yes
L00686,Frank Bryant,jennifermejia@example.com,6720072815,Whitehead Ltd,http://www.ortega.info/,Event,Healthcare,7,65,No
L00687,Kristin Alvarez,boydmartha@example.net,3134330202,Johnston Group,https://johnson-hernandez.com/,Event,IT,6,86,Yes
L00688,Danny Nelson,stephen17@example.org,3413426233,Fernandez-Baker,http://castillo.com/,Cold Call,Education,10,41,No
L00689,Randall Moyer,april52@example.org,1728499408,Baker Group,https://www.cannon.info/,Referral,IT,2,39,Yes
L00690,Darlene Krause,thomaswright@example.net,9840554650,Chavez Ltd,http://robinson.info/,Partner,Manufacturing,1,36,No
L00691,David Wilkerson,xjohnson@example.org,7275873354,Knapp Ltd,http://krause-harvey.com/,Cold Call,Healthcare,4,79,No
L00692,Paul Frazier,xjohnson@example.net,6787692183,Carrillo-Johnson,https://www.russell-kelly.com/,Referral,Healthcare,3,66,Yes
L00693,Andrea Hurst,sandersnathan@example.org,5239445894,Ho-Price,http://russell-smith.com/,Website,Education,10,73,Yes
L00694,Melissa Fitzpatrick,nhernandez@example.org,8778849504,Garcia Ltd,https://www.king-rice.com/,Email Campaign,Manufacturing,4,61,No
L00695,Shannon Bell,donna18@example.com,7909231761,Sharp-Robinson,https://robinson-jacobson.org/,Cold Call,Education,7,56,No
L00696,Chelsea Jordan,grogers@example.org,4422101369,Luna and Sons,https://www.davila-camacho.com/,Partner,Retail,6,36,Yes
L00697,Jason Fisher,courtney92@example.net,9371781076,"Murray, Marshall and Owen",https://rogers.com/,Cold Call,Retail,7,90,Yes
L00698,Miss Laura Martin,sean59@example.net,1162230208,"Munoz, Gregory and Harris",http://www.cochran-key.org/,Website,Healthcare,7,68,Yes
L00699,Debra Barnett,whitejason@example.org,2544546801,Edwards-Horn,https://www.hernandez-jordan.com/,LinkedIn,IT,5,62,Yes
L00700,Lori Walker,luiscastro@example.org,9369736109,"Hurley, Douglas and Delacruz",https://silva.com/,Website,Healthcare,5,77,Yes
L00701,Heather Fowler,ihill@example.org,0776682708,Dominguez PLC,http://kennedy.biz/,Referral,Manufacturing,5,28,Yes
L00702,Brandon Powell,edward04@example.net,3314863100,Molina-Cox,https://williams.com/,LinkedIn,IT,1,89,Yes
L00703,Paul Wilson,sandralee@example.net,9751125555,Wright-Brown,http://campbell.com/,Referral,Healthcare,5,82,Yes
L00704,Steven Hayes,bhood@example.net,4585615340,"Payne, Crawford and Leonard",http://www.martinez.info/,Event,IT,9,30,No
L00705,Joel Thompson,pricecynthia@example.net,7586486860,"Walker, Berry and Vasquez",https://www.valentine-roberts.com/,Email Campaign,Education,7,68,Yes
L00706,Ellen West,thomas50@example.net,6739132388,Parker Group,https://robinson-collins.com/,Website,Retail,7,56,No
L00707,Andrea Deleon,mhernandez@example.org,3487583033,Richardson-Hanson,http://cisneros.com/,Website,Manufacturing,8,80,Yes
L00708,Kelly King,wisechristopher@example.org,3449227789,"Steele, Lewis and Gonzales",https://www.smith.com/,Cold Call,Finance,10,59,No
L00709,Alison Johnson,lindsay82@example.org,7596326786,Johnston-Holmes,http://gilbert-brown.biz/,Event,Education,1,85,Yes
L00710,Mark Turner,rgray@example.org,7388442051,Ortega-Herring,http://www.soto-chandler.com/,Event,Manufacturing,4,29,No
L00711,Alexander Pena,ramirezelizabeth@example.com,5289835469,"Goodman, Hatfield and Alexander",https://www.moore-dudley.biz/,Cold Call,Retail,6,42,No
L00712,Allison Huff,ginaadams@example.org,2862744909,"Miles, Stewart and Holmes",https://www.bailey-nelson.info/,LinkedIn,Education,3,26,No
L00713,Jorge Davis,cassandraspencer@example.net,9254210045,Bonilla-Wang,https://jordan-spencer.com/,Referral,Education,3,80,Yes
L00714,Micheal Oliver,alan95@example.com,7402942141,Morrison-Nolan,https://www.johnson.info/,Website,Manufacturing,8,69,Yes
L00715,Craig Allen,crichmond@example.net,9462359007,"Carter, Hubbard and Arnold",http://joyce.biz/,Email Campaign,Retail,6,91,Yes
L00716,Tristan Herman,jenniferrogers@example.org,1102807735,Obrien-Rodriguez,https://www.flynn.com/,Event,Manufacturing,4,23,No
L00717,Raymond Adams,lesliemiller@example.org,8620649263,"Walker, Lawrence and Stewart",https://www.brown-stevens.com/,Website,Healthcare,6,39,No
L00718,Christine Mcclure,christopher79@example.net,4033407097,Nichols-Cantrell,https://alvarado-holloway.com/,Event,Manufacturing,7,55,No
L00719,Kimberly Li,cprice@example.com,4824290406,Gilbert Inc,https://mcmahon.org/,LinkedIn,Healthcare,2,39,No
L00720,Stephanie Guzman,yuchristina@example.net,3503376317,Moore-Taylor,https://vaughan.com/,Referral,Manufacturing,6,36,Yes
L00721,Ronald Singh,mburnett@example.org,7932394447,"Bradley, Jackson and Kline",https://jones.com/,Cold Call,Retail,3,57,No
L00722,James Cardenas,austin35@example.com,6390287635,"Parker, Johnson and Parks",http://www.cooper.biz/,Cold Call,Manufacturing,8,63,No
L00723,Matthew Rodriguez,crosscharles@example.com,3073327205,"Shaw, Koch and Baker",http://garcia.com/,Referral,Healthcare,3,37,No
L00724,Vincent Barker,mchang@example.com,9498591323,Lee Group,http://cordova-martinez.com/,Website,Manufacturing,0,94,No
L00725,Julie Harris MD,tcook@example.com,9829016097,"Nicholson, Smith and Garcia",http://www.bishop.org/,Cold Call,Education,1,59,No
L00726,David Paul,jon04@example.com,3323453425,"Boone, Smith and Cardenas",http://www.watkins.org/,Website,Finance,2,33,No
L00727,Chad Williams,brownterrance@example.net,2777703194,"Hall, Long and Craig",https://curry.biz/,Website,IT,1,36,No
L00728,Kylie Vang,angela37@example.org,0817364866,"Bowman, Clayton and Thompson",https://thomas.com/,Referral,Education,0,26,No
L00729,Danielle Sparks,angel01@example.net,0179766669,"Miller, Sanchez and Oliver",http://bell.com/,LinkedIn,Education,10,38,No
L00730,Katherine Ferguson,jessica73@example.org,9787732130,Lynch and Sons,http://www.powell-torres.com/,Website,Education,4,43,No
L00731,Cameron Robertson,hughesjimmy@example.org,6089860338,Wilson-Palmer,http://www.diaz.org/,Website,Finance,3,38,No
L00732,Patricia Flynn,ttaylor@example.org,5696686003,"Leblanc, Patterson and Davis",https://www.gentry-novak.com/,Referral,Manufacturing,2,43,No
L00733,Mr. David White MD,joseph16@example.org,8293892468,"Bean, Fox and Byrd",https://www.johnson-white.net/,Partner,Retail,0,44,No
L00734,Sophia Williams,jeffrey22@example.com,3877467201,Sanders Group,https://www.freeman.net/,Cold Call,Manufacturing,7,35,No
L00735,Tony Hendrix,cbowen@example.org,2862754694,Hill and Sons,http://gonzalez.com/,Email Campaign,Manufacturing,8,73,No
L00736,Lindsey Galloway,brownshawn@example.com,5271110325,Dixon LLC,https://harrison-wells.net/,Email Campaign,Manufacturing,9,94,Yes
L00737,Tyler Collins,juliezhang@example.net,4042426472,Stephens PLC,https://green.com/,LinkedIn,Retail,10,82,Yes
L00738,Eric Joyce,mcfarlandjonathan@example.org,9952654038,Smith and Sons,http://russell.info/,Referral,IT,9,53,Yes
L00739,Jillian Wagner,combsshannon@example.net,2217014671,"Moore, Burgess and Garcia",https://fowler-dominguez.com/,LinkedIn,Manufacturing,7,47,No
L00740,Joshua Copeland,jessehowell@example.net,6195753043,Diaz-King,http://www.rodriguez.com/,Event,Healthcare,1,59,No
L00741,Richard Reed,umoore@example.org,0559669896,"Kelley, Ramsey and Juarez",http://king-sanchez.biz/,Email Campaign,Education,4,46,No
L00742,Jose Hart,dhaynes@example.net,9213025746,Simmons Ltd,http://www.barr-martin.com/,Cold Call,Finance,9,68,Yes
L00743,Lauren Vaughn,robertking@example.org,2688155914,Farley LLC,https://gray.com/,Referral,Finance,4,72,Yes
L00744,Thomas Ross,vargasangela@example.com,0014959719,Harris-Obrien,http://www.moreno.com/,Email Campaign,Finance,7,72,Yes
L00745,Joseph Garza,maysherry@example.com,5624482621,Henderson-Dickson,http://www.foster-perez.net/,Website,Manufacturing,10,62,Yes
L00746,Danny Medina,williamsmelissa@example.net,6301938370,Shaw Ltd,https://gray-dougherty.com/,LinkedIn,Manufacturing,5,30,No
L00747,Danny Dunn,zhernandez@example.org,7988931277,"Barr, Potter and Key",https://swanson.com/,LinkedIn,Finance,5,65,Yes
L00748,Robert Cannon,martinjerome@example.org,2019953059,Solis Ltd,https://www.fuller.com/,Event,IT,6,72,Yes
L00749,Monica Jacobson,fishersamantha@example.com,7547896949,Cannon Ltd,http://smith.org/,Event,Manufacturing,0,77,No
L00750,Caitlyn Wright,connie84@example.org,1414066798,Kelly-Sampson,https://www.garcia-bartlett.net/,Referral,Retail,6,51,Yes
L00751,Edward Conner,moorevanessa@example.net,1559623155,Kelley-Greene,https://oliver.info/,LinkedIn,Healthcare,2,88,Yes
L00752,Joseph Berry,mlarson@example.com,2909502013,Phillips-Garcia,https://johnson.com/,Event,Healthcare,2,60,No
L00753,Joshua Reed,gmoyer@example.net,8131799024,"Archer, Barker and Barrera",http://warner-mcgee.biz/,Partner,Manufacturing,1,22,No
L00754,Carl Ward,caitlin41@example.net,7409431785,Smith PLC,https://www.becker-burnett.com/,Email Campaign,Education,5,77,Yes
L00755,Ronald Hawkins,brettrichardson@example.org,8146346850,"Hoffman, Harris and Taylor",http://www.thomas-silva.net/,Cold Call,Education,9,61,Yes
L00756,William Patterson,michaelhunter@example.com,1852016520,Pugh Group,https://fox.org/,LinkedIn,Healthcare,1,63,No
L00757,Christopher Diaz,connor52@example.net,8909989107,Sanchez LLC,https://williams.net/,Referral,IT,2,56,No
L00758,Rhonda Gonzalez,matthewlong@example.org,8970802424,Howell and Sons,http://www.owens.org/,Referral,Retail,7,39,Yes
L00759,Ana Lowe,david81@example.com,4572733135,Blair and Sons,https://lee.biz/,Website,Healthcare,7,51,Yes
L00760,Jennifer Smith,bradley93@example.com,5300844006,"Peterson, Schultz and Adams",https://gardner.biz/,Partner,Healthcare,0,28,No
L00761,Timothy Wade,kleinrebecca@example.com,0650057333,"Simmons, Medina and Martin",http://taylor.com/,Event,IT,10,44,No
L00762,Hailey Parker,sharpkelly@example.net,1270610575,Mercado and Sons,https://garza.com/,Email Campaign,Manufacturing,0,50,No
L00763,Virginia Chavez,ashleyscott@example.com,7583630642,"Kelley, Rasmussen and Newton",http://www.martinez.org/,Website,Education,0,64,No
L00764,Heather Burnett,pricemichael@example.com,5240451690,Mendez-Bailey,https://mclaughlin.com/,Referral,IT,4,34,No
L00765,Melissa Weber,bestjustin@example.com,6629441627,"Hayes, King and Stevens",http://thomas.com/,Website,IT,2,50,No
L00766,Tamara Johnson,oandrews@example.com,5361923073,"Johnson, Watson and Lewis",https://www.robinson.com/,Email Campaign,Healthcare,1,46,No
L00767,Alexa Lawson,eric09@example.org,8276558380,"Howard, Thompson and Davila",http://harris-hawkins.net/,Email Campaign,Finance,3,87,Yes
L00768,Adrian Valencia,moyergregory@example.org,9816846692,"Moreno, Jenkins and Martinez",http://donaldson.net/,Website,Retail,0,93,Yes
L00769,William Villarreal,laurenalvarado@example.com,7917656719,Mendoza-Kaufman,http://www.smith-moore.com/,Referral,Education,10,24,No
L00770,Daniel Thomas,ayork@example.net,9377248575,Briggs Group,http://lawson-frost.com/,LinkedIn,Finance,3,71,Yes
L00771,Emily Stevens,nicoleharrison@example.org,9556046119,May-Lowe,https://www.riley-curry.biz/,LinkedIn,Retail,9,95,Yes
L00772,Timothy Young,angelajames@example.net,2072012629,Gill-Collier,https://www.smith-williams.com/,Referral,Manufacturing,4,34,No
L00773,Connie Ware,baileybernard@example.org,9178452551,Morales-Evans,http://anderson-taylor.biz/,Cold Call,Education,9,22,No
L00774,Amber King,calderonrandall@example.org,1506915370,Jackson-Watson,https://www.bell-simmons.org/,Cold Call,Manufacturing,5,27,No
L00775,Jesse Thomas,kaitlyngomez@example.net,2602575369,Mcfarland-Johnson,http://www.bowers.net/,Cold Call,Education,2,31,No
L00776,Susan Jensen,monroeamy@example.org,9824315172,Little-Goodman,https://bryant-hodge.org/,Partner,Finance,2,44,No
L00777,Andrew Lang,annachapman@example.org,5928107397,"Douglas, Miller and Porter",http://harvey-wilcox.com/,Email Campaign,Education,2,88,Yes
L00778,Gary Lopez,tinapadilla@example.org,2273992632,Henry Ltd,https://pitts-wilkinson.org/,Website,Retail,9,43,No
L00779,Victoria Robles,ryancruz@example.com,1984195145,Craig-Smith,https://www.reyes.com/,Email Campaign,Healthcare,7,25,No
L00780,Jorge Castillo,davidsonjohn@example.net,9295477327,Medina and Sons,https://www.hardy.org/,LinkedIn,Manufacturing,4,54,No
L00781,Rachel Goodman,everettdeborah@example.net,5817614062,"Pierce, Monroe and Rodriguez",http://huang-marshall.org/,Event,Finance,1,93,Yes
L00782,Joy Mann,hriley@example.net,3893891784,Perez PLC,https://www.morales-gamble.com/,Partner,Healthcare,9,51,No
L00783,Steve Medina,ericfrank@example.org,0500657029,James and Sons,http://www.wall.com/,Cold Call,Finance,8,40,No
L00784,Lauren Campbell,schultznicholas@example.com,6016362585,Berger-Leonard,https://smith.org/,Website,IT,4,42,No
L00785,Jill Flores,bwells@example.org,9277050040,Evans LLC,https://macdonald-williams.org/,Cold Call,Finance,2,84,Yes
L00786,Ryan Copeland,kperez@example.com,1396360427,Long Inc,https://www.erickson.com/,LinkedIn,Education,5,47,No
L00787,Glenn Warren,georgegrant@example.net,4205229748,Bryant-Brewer,https://krueger-hayes.com/,Referral,IT,2,79,Yes
L00788,Rhonda Hartman,meganbarnett@example.com,5566734412,Kim PLC,https://brooks.com/,Website,Healthcare,1,37,No
L00789,Billy Craig,tiffany06@example.com,4763489502,Butler-Orr,http://pitts.com/,Partner,Education,1,90,Yes
L00790,Jerry White,lcook@example.net,6411004746,"White, Huerta and Vazquez",http://carroll.biz/,Cold Call,Healthcare,0,72,No
L00791,Brandon Robinson,beverlyreeves@example.net,0754696989,"Bernard, Phillips and Ortiz",https://www.johnson.net/,Partner,IT,7,51,Yes
L00792,Hannah Garcia,pclark@example.org,4531371599,Harris-Chase,https://wilson.org/,Referral,Healthcare,8,34,Yes
L00793,Dana Fisher,billyperez@example.net,7452421368,Chambers-Juarez,https://newman-bryant.com/,Partner,Retail,5,50,Yes
L00794,Patricia Baker,mitchellkimberly@example.com,1987221012,"Herman, Rivera and Stanton",https://hamilton.com/,Email Campaign,Finance,6,71,Yes
L00795,Christopher Gonzalez,zrice@example.com,2318310875,Hutchinson Ltd,http://riddle-welch.org/,Partner,Manufacturing,0,78,Yes
L00796,Darius Lee,brett87@example.org,2135311556,Levine Ltd,http://www.herrera.com/,Event,Retail,0,28,No
L00797,Erica Rogers,awilliams@example.net,3813192566,Melendez Group,https://garcia.com/,Partner,Finance,4,75,Yes
L00798,Melissa Jones,wwilliams@example.com,8332327141,Hartman-Gray,https://lynch.com/,Partner,Finance,9,48,No
L00799,John Ellis,higginsmaureen@example.net,3499021291,Ruiz Inc,https://www.mckinney.com/,Referral,Education,8,20,Yes
L00800,Kevin Kline,samantha93@example.net,1122693524,Foster-Mendoza,https://cline-ramos.com/,Partner,Manufacturing,4,64,Yes
L00801,Heather Ware,christinabaker@example.org,9368132002,Key-King,https://reyes.org/,Website,Finance,3,56,No
L00802,Sherri Hawkins,courtney97@example.net,5150990023,"Young, Smith and Cline",http://sanders.com/,LinkedIn,Retail,2,89,Yes
L00803,Jenna Hamilton,reginaldclark@example.com,2148814478,Jimenez-Bennett,http://www.russell.com/,Email Campaign,Healthcare,10,38,No
L00804,Brandon Romero,robertsonrobert@example.net,6606690312,"Jenkins, Mendez and Shelton",https://www.johnson.com/,Cold Call,Manufacturing,10,50,No
L00805,Christian Davis,qcrawford@example.org,8140240512,"Wagner, Obrien and Zimmerman",https://www.terry-simmons.biz/,Referral,Retail,4,78,Yes
L00806,Chad Anderson,marcus69@example.com,1100129970,Wilkerson LLC,https://www.dickson.info/,Cold Call,Finance,2,53,No
L00807,Tara Boyle,vmills@example.net,2264733299,Vega-Taylor,https://www.johnson.biz/,Event,Finance,9,62,Yes
L00808,Helen Bishop,lisabennett@example.net,0968985035,Watson Group,https://www.ward-burton.biz/,LinkedIn,Education,2,87,Yes
L00809,Wayne Hughes,zrodriguez@example.com,6510140437,"Brown, Hayes and Hardin",https://www.freeman.net/,Partner,Finance,10,57,No
L00810,Ronald Vaughn,mistysanford@example.com,6524040214,Ramirez-Ramirez,http://alvarez-carter.com/,LinkedIn,IT,9,48,No
L00811,Sarah Brock,cynthiathompson@example.net,6406059666,Alvarez-Atkinson,https://www.sampson.net/,Cold Call,IT,8,57,No
L00812,Daniel Ware,smithangela@example.net,7389253373,Brown PLC,https://walker.biz/,Partner,Manufacturing,3,30,No
L00813,Elizabeth Finley,sarageorge@example.org,6279914551,Adams Ltd,http://www.schwartz.com/,Cold Call,Finance,5,77,Yes
L00814,Tara Nielsen,morgan61@example.com,3190852422,Barnes-Davies,https://holmes.biz/,LinkedIn,Manufacturing,1,31,No
L00815,Jerry Anderson,dawn64@example.org,0531153774,"Parsons, Kidd and Gonzalez",https://martinez.com/,Referral,Education,3,32,Yes
L00816,Cynthia Butler,gina28@example.com,8266159994,Mitchell Inc,https://www.green.com/,LinkedIn,Finance,3,27,No
L00817,Brenda Beltran,epace@example.com,2913680780,Mack PLC,http://www.navarro.net/,Email Campaign,Retail,1,37,No
L00818,Kristi Burton,jason68@example.net,7057542924,Anderson Group,https://lewis-boyer.biz/,Partner,IT,3,36,No
L00819,Monica Smith,antonionichols@example.net,3266724684,Goodman-Russell,http://www.dickerson.com/,LinkedIn,Finance,3,57,No
L00820,Laura Torres,willie76@example.net,3132974928,Meza PLC,https://www.graham.info/,Email Campaign,Retail,5,32,Yes
L00821,Ryan Ramos,summergreen@example.net,9784820675,Frey-Thomas,http://king.biz/,Email Campaign,Manufacturing,9,78,Yes
L00822,Julie Mckinney,barbaraevans@example.com,0121099052,Robinson Ltd,https://mccall.info/,Partner,Retail,6,66,Yes
L00823,Amanda Friedman,zferguson@example.org,8867842774,Rollins PLC,https://www.quinn.com/,Partner,Finance,7,79,Yes
L00824,John Rose,angelafoley@example.net,6094199323,"Williams, Wilson and Smith",http://www.charles.com/,LinkedIn,Healthcare,9,69,No
L00825,David Peters,kristin86@example.org,9002025375,Gibson-Johnson,https://www.mathews.com/,LinkedIn,Healthcare,5,61,Yes
L00826,Mitchell Foster,adam33@example.com,0445601343,"Pittman, Russell and Johnson",http://lane-simpson.info/,Website,IT,6,87,Yes
L00827,Christine Chaney,xwest@example.com,2139550138,"Randolph, Martinez and Smith",http://delgado.com/,Website,Retail,10,37,No
L00828,Alyssa Walker,melissa63@example.com,5680185521,"Hines, Salazar and Hunt",https://www.bell-green.biz/,LinkedIn,Manufacturing,8,39,No
L00829,Nicholas Robertson,christopherday@example.org,8842662975,"Oconnor, Bishop and Curry",https://white.info/,Event,Manufacturing,6,23,No
L00830,Candice Ali,walkerjoseph@example.net,0950664465,"Gentry, Martinez and Barrett",http://www.curry.com/,Cold Call,Education,2,34,No
L00831,Michelle Simmons,baldwintrevor@example.net,8224483800,Rodriguez-Collins,https://thomas-mcguire.info/,Event,Finance,9,63,Yes
L00832,Rodney Taylor,kellycunningham@example.net,5699756312,Manning-Johnson,https://torres.com/,Cold Call,Education,8,65,Yes
L00833,Sierra Tran,jacksonsteven@example.org,1672162677,Santos-Vaughn,https://www.jimenez.info/,Cold Call,Finance,7,71,Yes
L00834,Lauren Flores,ashleyreynolds@example.net,9208852606,Ortiz PLC,https://www.perkins.com/,Email Campaign,Manufacturing,9,73,Yes
L00835,Danielle Stevens,patrickpham@example.com,8995754844,Goodman and Sons,http://johnson.net/,Event,Finance,9,48,No
L00836,Dawn Miller,aclark@example.net,5361817114,"Campbell, Johnson and Woods",https://brown.org/,Cold Call,Manufacturing,9,32,No
L00837,Michelle Woods,umcclure@example.org,2635431769,Jones-Key,https://www.roberts-ellis.org/,Referral,IT,4,33,Yes
L00838,Steven Smith,kcasey@example.com,4432435897,"Moore, Colon and Ramirez",https://ruiz.com/,Email Campaign,IT,10,89,Yes
L00839,Jessica Schultz,pellis@example.org,6238885468,Lopez Inc,http://www.gonzalez.biz/,LinkedIn,Finance,4,91,Yes
L00840,Stephanie Barrett,omyers@example.net,7659841813,Hunter-Taylor,https://www.perez.com/,LinkedIn,Manufacturing,9,80,Yes
L00841,Michelle Edwards,samuel72@example.org,9619652125,Hughes-Tucker,https://www.brown-riley.biz/,Event,Manufacturing,4,89,No
L00842,Edward Long,shannon61@example.net,6870893645,Boyle-Mahoney,https://smith-hamilton.com/,Partner,IT,6,22,No
L00843,David Thompson,donnamorales@example.net,6091306295,Olsen-Bowman,https://www.wright-murray.biz/,Email Campaign,IT,0,30,No
L00844,Kevin Vasquez,martincarl@example.net,9559533094,Gomez-Reed,http://www.harmon.net/,Cold Call,Education,0,64,No
L00845,Katelyn Perez,bbest@example.com,7144576332,Bryant-Riley,https://taylor.biz/,Partner,Finance,5,87,Yes
L00846,Ashley Cook,mcfarlanderic@example.net,7533605512,Vaughn Ltd,http://conley-nguyen.com/,Partner,Manufacturing,1,69,No
L00847,Lisa Woods,vpoole@example.net,7269008992,Espinoza LLC,http://gomez-nelson.org/,Referral,Retail,2,84,Yes
L00848,Tanya Burch,annabowman@example.net,2057855426,Hall and Sons,http://johnson.biz/,Cold Call,Healthcare,4,63,Yes
L00849,Alison Nguyen,rothfrank@example.com,6190163673,Ayala-Osborn,https://stewart-carey.org/,Referral,Education,6,48,Yes
L00850,Tamara Padilla,lisa87@example.org,4474339230,"Li, Obrien and Reed",https://www.welch-copeland.info/,Email Campaign,Education,5,57,No
